genome_id,genome_name,repository,species_id,sra_accession,quality_level,completeness,contamination,count_contigs,genome_length,avg_contig_length,contig_N50,average_depth,percent_contigs_5x_depth,count_trnas,rrna_5s_present,rrna_16s_present,rrna_23s_present,species_alt_id,species_name,representative_genome,gtdb_taxonomy,operational_taxonomy,count_hgm,count_ref,gut_species,new_species,cultured_species,high_quality
85581.13.patric,Photobacterium damselae subsp. damselae strain RM-71,PATRIC,OTU-20954,,high,98.58,0.72,127,4485055,35315.4,194085,,,20,Yes,Yes,Yes,255897,Photobacterium sp.,85581.13,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Vibrionaceae;g__Photobacterium;s__Photobacterium damselae,d__Bacteria;p__08;c__064;o__363;f__0707;g__2481;s__20954,0,10,Yes,No,Yes,Yes
1121105.4.patric,Bavariicoccus seileri DSM 19936,PATRIC,OTU-09947,,high,99.45,0.0,109,2242440,20572.8,42553,,,17,Yes,Yes,Yes,250646,Bavariicoccus seileri,1121105.4,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Aerococcaceae;g__Bavariicoccus;s__Bavariicoccus seileri,d__Bacteria;p__01;c__014;o__053;f__0109;g__0534;s__09947,0,2,Yes,No,Yes,Yes
2702.101.patric,Gardnerella vaginalis strain CMW7778B,PATRIC,OTU-01813,,high,98.22,0.55,31,1602630,51697.7,159827,,,20,Yes,Yes,Yes,266701,Gardnerella vaginalis,2702.101,d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium vaginalis_A,d__Bacteria;p__23;c__114;o__653;f__1260;g__5069;s__01813,0,1,Yes,No,Yes,Yes
59620.24.patric,uncultured Clostridium sp. strain 2789STDY5834874,PATRIC,OTU-12350,,high,99.37,0.63,67,3561714,53159.9,160199,,,20,Yes,Yes,Yes,247715,Lachnospiraceae sp.,59620.24,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__GCA-900066575;s__,d__Bacteria;p__18;c__124;o__762;f__1517;g__6666;s__12350,0,2,Yes,No,Yes,Yes
573.1642.patric,Klebsiella pneumoniae strain MGH96,PATRIC,OTU-20492,,high,99.99,0.18,4,5516532,1379130.0,5302576,,,20,Yes,Yes,Yes,259490,Klebsiella quasipneumoniae,573.1642,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Klebsiella;s__Klebsiella quasipneumoniae,d__Bacteria;p__08;c__064;o__363;f__0707;g__2434;s__20492,12,207,Yes,No,Yes,Yes
45634.10.patric,Streptococcus cristatus strain CC5A,PATRIC,OTU-10535,,high,100.0,0.0,7,2026543,289506.0,554931,,,20,Yes,Yes,Yes,262347,Streptococcus oligofermentans,45634.10,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus cristatus,d__Bacteria;p__01;c__014;o__053;f__0110;g__0496;s__10535,0,7,Yes,No,Yes,Yes
1588748.3.patric,Veillonellaceae bacterium KA00182,PATRIC,OTU-14143,,high,100.0,0.0,33,1566925,47482.6,149897,,,19,Yes,Yes,Yes,226222,28L sp.,1588748.3,d__Bacteria;p__Firmicutes;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__28L;s__28L sp2,d__Bacteria;p__18;c__123;o__722;f__1409;g__5751;s__14143,0,2,Yes,No,Yes,Yes
1318.22.patric,Streptococcus parasanguinis strain 886_SPAR,PATRIC,OTU-10412,,high,100.0,0.0,158,2185482,13832.2,25447,,,13,Yes,Yes,Yes,278350,Streptococcus parasanguinis,1318.22,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,d__Bacteria;p__01;c__014;o__053;f__0110;g__0496;s__10412,0,1,Yes,No,Yes,Yes
1123488.3.patric,Varibaculum cambriense DSM 15806,PATRIC,OTU-01723,,high,99.53,0.95,10,2022936,202294.0,1161665,,,20,Yes,Yes,Yes,247158,Varibaculum cambriense,1123488.3,d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Varibaculum;s__Varibaculum cambriense,d__Bacteria;p__23;c__114;o__654;f__1270;g__5242;s__01723,3,2,Yes,No,Yes,Yes
712528.4.patric,Selenomonas sp. oral taxon 126,PATRIC,OTU-14064,,high,99.1,0.4,1,2886041,2886040.0,2886041,,,19,Yes,Yes,Yes,263298,Centipeda sp.,712528.4,d__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Centipeda;s__,d__Bacteria;p__18;c__123;o__723;f__1407;g__5733;s__14064,0,1,Yes,No,Yes,Yes
1499680.3.patric,Bacillus sp. MT2,PATRIC,OTU-09435,,high,99.35,4.05,33,4309569,130593.0,512012,,,20,No,Yes,No,275394,Bacillus sp.,1499680.3,d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae_A;g__Bacillus_W;s__Bacillus_W rubiinfantis,d__Bacteria;p__01;c__014;o__052;f__0104;g__0577;s__09435,0,1,Yes,No,Yes,Yes
38289.17.patric,Corynebacterium jeikeium strain Cj37130,PATRIC,OTU-02536,,high,100.0,0.0,30,2302511,76750.4,257322,,,20,Yes,Yes,Yes,255285,Corynebacterium sp.,38289.17,d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__Corynebacterium jeikeium_A,d__Bacteria;p__23;c__114;o__656;f__1267;g__5149;s__02536,0,14,Yes,No,Yes,Yes
1123500.3.patric,Weissella halotolerans DSM 20190,PATRIC,OTU-10310,,high,99.39,0.0,6,1358385,226398.0,412519,,,19,Yes,Yes,Yes,268425,Weissella halotolerans,1123500.3,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Weissella;s__Weissella halotolerans,d__Bacteria;p__01;c__014;o__053;f__0108;g__0466;s__10310,0,3,Yes,No,Yes,Yes
1357400.3.patric,Helicobacter macacae MIT 99-5501,PATRIC,OTU-08995,,high,97.82,0.0,12,2358757,196563.0,498132,,,20,Yes,Yes,Yes,267200,Helicobacter macacae,1357400.3,d__Bacteria;p__Epsilonbacteraeota;c__Campylobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter_B;s__Helicobacter_B macacae,d__Bacteria;p__10;c__055;o__265;f__0510;g__1534;s__08995,0,1,Yes,No,Yes,Yes
1181234.4.patric,Lactococcus garvieae IPLA 31405,PATRIC,OTU-10354,,high,100.0,0.0,23,2052312,89231.0,378583,,,19,No,No,No,239165,Lactococcus garvieae,1181234.4,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus garvieae,d__Bacteria;p__01;c__014;o__053;f__0110;g__0492;s__10354,0,13,Yes,No,Yes,Yes
1196095.199.patric,Gilliamella apicola strain wkB7,PATRIC,OTU-20461,,high,98.87,0.56,1,2901642,2901640.0,2901642,,,20,Yes,Yes,Yes,257524,Gilliamella apicola,1196095.199,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Gilliamella,d__Bacteria;p__08;c__064;o__363;f__0707;g__2477;s__20461,0,14,Yes,No,Yes,Yes
1499086.3.patric,Cronobacter sp. 1383,PATRIC,OTU-20680,,high,98.71,0.16,45,4255520,94567.1,290119,,,20,No,Yes,No,274449,Siccibacter sp.,1499086.3,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Siccibacter;s__Siccibacter colletis,d__Bacteria;p__08;c__064;o__363;f__0707;g__2434;s__20680,0,1,Yes,No,Yes,Yes
999410.3.patric,Clostridium clostridioforme CM201,PATRIC,OTU-12211,,high,99.32,0.0,47,5586179,118855.0,375603,,,20,No,Yes,Yes,250290,Clostridium clostridioforme,999410.3,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Clostridium_M;s__Clostridium_M clostridioformis,d__Bacteria;p__18;c__124;o__762;f__1517;g__6684;s__12211,29,19,Yes,No,Yes,Yes
1302.125.patric,Streptococcus gordonii strain FDAARGOS_371 strain Not applicable,PATRIC,OTU-10549,,high,99.81,0.0,1,2121309,2121310.0,2121309,,,20,Yes,Yes,Yes,261401,Streptococcus gordonii,1302.125,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus gordonii,d__Bacteria;p__01;c__014;o__053;f__0110;g__0496;s__10549,2,30,Yes,No,Yes,Yes
685445.4.patric,Enterobacter aerogenes FGI35,PATRIC,OTU-20414,,high,100.0,0.31,8,5142580,642822.0,2893292,,,20,Yes,Yes,Yes,260735,Enterobacter aerogenes,685445.4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter_A;s__Enterobacter_A aerogenes,d__Bacteria;p__08;c__064;o__363;f__0707;g__2434;s__20414,19,129,Yes,No,Yes,Yes
685727.3.patric,Rhodococcus equi 103S,PATRIC,OTU-02980,,high,99.94,0.0,1,5043170,5043170.0,5043170,,,20,Yes,Yes,Yes,231638,Rhodococcus equi,685727.3,d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Rhodococcus;s__Rhodococcus equi,d__Bacteria;p__23;c__114;o__656;f__1266;g__5156;s__02980,0,41,Yes,No,Yes,Yes
327277.3.patric,Bifidobacterium crudilactis strain LMG 23609,PATRIC,OTU-01782,,high,99.14,1.93,6,2362816,393803.0,1716957,,,20,Yes,Yes,Yes,270756,Bifidobacterium sp.,327277.3,d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium crudilactis,d__Bacteria;p__23;c__114;o__653;f__1260;g__5064;s__01782,0,1,Yes,No,Yes,Yes
981333.9.patric,Acinetobacter parvus DSM 16617 = CIP 108168,PATRIC,OTU-21797,,high,100.0,0.27,9,2912642,323627.0,1475197,,,19,Yes,Yes,Yes,260191,Acinetobacter parvus,981333.9,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__Acinetobacter parvus,d__Bacteria;p__08;c__064;o__361;f__0705;g__2423;s__21797,0,12,Yes,No,Yes,Yes
33968.7.patric,Leuconostoc pseudomesenteroides strain LMGH61,PATRIC,OTU-10291,,high,100.0,0.0,62,2008784,32399.7,72578,,,20,Yes,Yes,Yes,240863,Leuconostoc pseudomesenteroides,33968.7,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Leuconostoc;s__Leuconostoc pseudomesenteroides,d__Bacteria;p__01;c__014;o__053;f__0108;g__0467;s__10291,0,24,Yes,No,Yes,Yes
1219025.3.patric,Rhodococcus ruber NBRC 15591,PATRIC,OTU-02997,,high,98.99,0.42,56,5333393,95239.2,174027,,,20,Yes,Yes,Yes,261205,Rhodococcus ruber,1219025.3,d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Rhodococcus;s__Rhodococcus ruber,d__Bacteria;p__23;c__114;o__656;f__1266;g__5156;s__02997,0,11,Yes,No,Yes,Yes
1033736.3.patric,Brevibacterium sp. JC43,PATRIC,OTU-01833,,high,99.42,0.0,70,3398858,48555.1,108267,,,20,Yes,Yes,Yes,273289,Brevibacterium sp.,1033736.3,d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Brevibacteriaceae;g__Brevibacterium;s__Brevibacterium senegalense,d__Bacteria;p__23;c__114;o__654;f__1272;g__5273;s__01833,0,1,Yes,No,Yes,Yes
1499687.3.patric,Planomicrobium sp. ES2,PATRIC,OTU-09736,,high,99.34,0.0,1,3357017,3357020.0,3357017,,,20,Yes,Yes,Yes,266037,Planomicrobium sp.,1499687.3,d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Planococcaceae;g__Planomicrobium;s__Planomicrobium massiliensis,d__Bacteria;p__01;c__014;o__052;f__0104;g__0539;s__09736,0,1,Yes,No,Yes,Yes
1581134.3.patric,Corynebacterium sp. HMSC08A12,PATRIC,OTU-02485,,high,99.21,0.15,31,2215784,71476.9,153574,,,20,Yes,Yes,Yes,254087,Corynebacterium sp.,1581134.3,d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Corynebacteriales;f__Corynebacteriaceae;g__Corynebacterium;s__,d__Bacteria;p__23;c__114;o__656;f__1267;g__5149;s__02485,0,4,Yes,No,Yes,Yes
469618.3.patric,Fusobacterium varium ATCC 27725,PATRIC,OTU-14326,,high,100.0,1.12,31,3321664,107150.0,565250,,,18,Yes,Yes,Yes,223946,Fusobacterium sp.,469618.3,d__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium_A;s__Fusobacterium_A varium,d__Bacteria;p__01;c__006;o__022;f__0037;g__0112;s__14326,13,2,Yes,No,Yes,Yes
472695.11.patric,Pantoea septica strain UBA2584,PATRIC,OTU-20575,,high,99.01,0.0,34,4313820,126877.0,152914,,,17,Yes,No,No,260009,Pantoea septica,472695.11,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Pantoea;s__Pantoea septica,d__Bacteria;p__08;c__064;o__363;f__0707;g__2434;s__20575,3,14,Yes,No,Yes,Yes
936548.3.patric,Actinomyces sp. ICM47,PATRIC,OTU-01680,,high,100.0,0.95,143,2444105,17091.6,25020,,,20,Yes,Yes,Yes,253575,Actinomyces sp.,936548.3,d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinomyces_B;s__,d__Bacteria;p__23;c__114;o__654;f__1270;g__5245;s__01680,1,1,Yes,No,Yes,Yes
1527.3.patric,Anaerocolumna aminovalerica strain DSM 1283,PATRIC,OTU-11964,,high,99.78,2.01,83,4624179,55713.0,108199,,,18,No,Yes,Yes,267576,Anaerocolumna aminovalerica,1527.3,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerocolumna;s__Anaerocolumna aminovalerica,d__Bacteria;p__18;c__124;o__762;f__1517;g__6503;s__11964,0,2,Yes,No,Yes,Yes
40324.321.patric,Stenotrophomonas maltophilia strain UBA4552,PATRIC,OTU-22896,,high,96.01,0.16,14,4056197,289728.0,527044,,,19,Yes,No,No,247889,Stenotrophomonas maltophilia,40324.321,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas,d__Bacteria;p__08;c__064;o__341;f__0635;g__2002;s__22896,0,2,Yes,No,No,Yes
199.585.patric,Campylobacter concisus strain Lasto64.99,PATRIC,OTU-08939,,high,99.88,0.94,20,1872282,93614.1,190490,,,20,Yes,Yes,Yes,275961,Campylobacter concisus,199.585,d__Bacteria;p__Epsilonbacteraeota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_A,d__Bacteria;p__10;c__055;o__264;f__0507;g__1497;s__08939,0,1,Yes,No,Yes,Yes
439219.3.patric,Streptococcus henryi strain A-4,PATRIC,OTU-10551,,high,100.0,0.47,63,2429275,38559.9,67715,,,17,Yes,Yes,Yes,244808,Streptococcus henryi,439219.3,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus henryi,d__Bacteria;p__01;c__014;o__053;f__0110;g__0497;s__10551,0,2,Yes,No,Yes,Yes
1458468.3.patric,Lachnoclostridium phytofermentans KNHs2132,PATRIC,OTU-12386,,high,99.11,3.36,1,4711709,4711710.0,4711709,,,20,Yes,Yes,Yes,215127,Lachnoclostridium phytofermentans,1458468.3,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnoclostridium;s__Lachnoclostridium phytofermentans_A,d__Bacteria;p__18;c__124;o__762;f__1517;g__6502;s__12386,2,4,Yes,No,Yes,Yes
257758.41.patric,Streptococcus pseudopneumoniae strain 445_SPSE,PATRIC,OTU-10443,,high,99.82,0.73,37,2088167,56436.9,132621,,,20,Yes,Yes,Yes,277187,Streptococcus pseudopneumoniae,257758.41,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,d__Bacteria;p__01;c__014;o__053;f__0110;g__0496;s__10443,0,1,Yes,No,Yes,Yes
1095736.3.patric,Streptococcus mitis SK575,PATRIC,OTU-10502,,high,99.82,0.2,90,2018798,22431.1,45734,,,15,Yes,Yes,Yes,262132,Streptococcus mitis,1095736.3,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,d__Bacteria;p__01;c__014;o__053;f__0110;g__0496;s__10502,0,2,Yes,No,Yes,Yes
51669.8.patric,Tetragenococcus halophilus strain KUD23,PATRIC,OTU-10068,,high,99.34,0.0,1,2599117,2599120.0,2599117,,,20,Yes,Yes,Yes,253856,Tetragenococcus halophilus,51669.8,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Tetragenococcus;s__Tetragenococcus halophilus,d__Bacteria;p__01;c__014;o__053;f__0109;g__0504;s__10068,0,5,Yes,No,Yes,Yes
83655.67.patric,Leclercia adecarboxylata strain UBA6638,PATRIC,OTU-20519,,high,98.96,0.42,20,4603625,230181.0,345366,,,18,Yes,No,No,233859,Leclercia adecarboxylata,83655.67,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Leclercia,d__Bacteria;p__08;c__064;o__363;f__0707;g__2434;s__20519,0,9,Yes,No,No,Yes
47770.73.patric,Lactobacillus crispatus strain UMNLC5,PATRIC,OTU-10096,,high,99.03,0.0,50,2013867,40277.3,108928,,,19,Yes,Yes,Yes,256462,Lactobacillus crispatus,47770.73,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus crispatus,d__Bacteria;p__01;c__014;o__054;f__0106;g__0446;s__10096,5,61,Yes,No,Yes,Yes
61645.67.patric,Enterobacter asburiae strain GN04222,PATRIC,OTU-20399,,high,99.97,0.33,32,4424073,138252.0,483950,,,19,Yes,Yes,Yes,261852,Enterobacter cloacae,61645.67,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter,d__Bacteria;p__08;c__064;o__363;f__0707;g__2434;s__20399,8,95,Yes,No,Yes,Yes
396513.4.patric,Staphylococcus carnosus subsp. carnosus TM300,PATRIC,OTU-10999,,high,99.45,1.1,1,2566424,2566420.0,2566424,,,20,Yes,Yes,Yes,270179,Staphylococcus carnosus,396513.4,d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus carnosus,d__Bacteria;p__01;c__014;o__052;f__0103;g__0424;s__10999,0,4,Yes,No,Yes,Yes
303541.3.patric,Lactobacillus apis strain Hma11,PATRIC,OTU-10094,,high,97.4,0.76,7,1717379,245340.0,1253344,,,18,Yes,Yes,Yes,257815,Lactobacillus apis,303541.3,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus apis,d__Bacteria;p__01;c__014;o__054;f__0106;g__0446;s__10094,0,2,Yes,No,Yes,Yes
742722.3.patric,Collinsella sp. 4_8_47FAA,PATRIC,OTU-04177,,high,99.19,0.81,105,2247396,21403.8,65975,,,20,Yes,Yes,Yes,262332,Collinsella sp.,742722.3,d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella,d__Bacteria;p__23;c__115;o__659;f__1278;g__5354;s__04177,2,1,Yes,No,Yes,Yes
866499.3.patric,Cloacibacillus evryensis DSM 19522,PATRIC,OTU-23286,,high,100.0,0.0,2,3488364,1744180.0,2195182,,,20,Yes,Yes,Yes,226385,Cloacibacillus evryensis,866499.3,d__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Cloacibacillus;s__Cloacibacillus evryensis,d__Bacteria;p__01;c__126;o__773;f__1561;g__6882;s__23286,0,2,Yes,No,Yes,Yes
1095769.4.patric,Herbaspirillum sp. JC206,PATRIC,OTU-19225,,high,99.77,1.64,28,4171485,148982.0,318158,,,20,Yes,Yes,Yes,275988,Noviherbaspirillum sp.,1095769.4,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Betaproteobacteriales;f__Burkholderiaceae;g__Noviherbaspirillum;s__Noviherbaspirillum massiliense,d__Bacteria;p__08;c__064;o__329;f__0614;g__1821;s__19225,0,1,Yes,No,Yes,Yes
37659.3.patric,Clostridium algidicarnis strain B3,PATRIC,OTU-11724,,high,100.0,0.69,1,3060291,3060290.0,3060291,,,20,Yes,Yes,Yes,249994,Clostridium algidicarnis,37659.3,d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_L;s__Clostridium_L algidicarnis,d__Bacteria;p__18;c__124;o__736;f__1442;g__5961;s__11724,0,2,Yes,No,Yes,Yes
109790.33.patric,Lactobacillus jensenii strain SNUV360,PATRIC,OTU-10109,,high,98.83,0.0,1,1672949,1672950.0,1672949,,,20,Yes,Yes,Yes,280087,Lactobacillus jensenii,109790.33,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus jensenii,d__Bacteria;p__01;c__014;o__054;f__0106;g__0443;s__10109,0,12,Yes,No,Yes,Yes
203275.8.patric,Tannerella forsythia ATCC 43037,PATRIC,OTU-05711,,high,98.91,0.0,1,3405521,3405520.0,3405521,,,20,Yes,Yes,Yes,234057,Tannerella forsythia,203275.8,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Tannerella;s__Tannerella forsythia,d__Bacteria;p__21;c__101;o__592;f__1142;g__4420;s__05711,0,11,Yes,No,Yes,Yes
1381.4.patric,Atopobium minutum strain DSM 20586,PATRIC,OTU-04071,,high,100.0,0.0,3,1779562,593187.0,1582692,,,20,Yes,Yes,Yes,265101,Atopobium minutum,1381.4,d__Bacteria;p__Actinobacteria;c__Coriobacteriia;o__Coriobacteriales;f__Atopobiaceae;g__Atopobium;s__Atopobium minutum,d__Bacteria;p__23;c__115;o__659;f__1278;g__5348;s__04071,0,5,Yes,No,Yes,Yes
550.661.patric,Enterobacter cloacae strain e1026,PATRIC,OTU-20407,,high,99.97,0.17,17,4725159,277951.0,1212053,,,20,Yes,Yes,Yes,229177,Enterobacter cloacae,550.661,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Enterobacter;s__Enterobacter cloacae_A,d__Bacteria;p__08;c__064;o__363;f__0707;g__2434;s__20407,1,34,Yes,No,Yes,Yes
1263107.3.patric,Ruminococcus obeum CAG:39,PATRIC,OTU-12009,,high,95.02,0.0,195,2607950,13374.1,37740,,,11,No,No,No,259137,Ruminococcus obeum,1263107.3,d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A,d__Bacteria;p__18;c__124;o__762;f__1517;g__6656;s__12009,28,5,Yes,No,Yes,Yes
202789.3.patric,Actinobaculum massiliense,PATRIC,OTU-01638,,high,100.0,0.0,4,2065185,516296.0,1619143,,,20,Yes,Yes,Yes,278493,Actinobaculum massiliae,202789.3,d__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Actinomycetaceae;g__Actinobaculum;s__Actinobaculum massiliense,d__Bacteria;p__23;c__114;o__654;f__1271;g__5261;s__01638,2,2,Yes,No,Yes,Yes
1125701.3.patric,Treponema socranskii subsp. paredis ATCC 35535,PATRIC,OTU-23225,,high,99.98,0.0,16,2731774,170736.0,258353,,,20,Yes,Yes,Yes,268162,Treponema socranskii,1125701.3,d__Bacteria;p__Spirochaetes;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Treponema_D;s__Treponema_D socranskii,d__Bacteria;p__00;c__002;o__012;f__0015;g__0058;s__23225,0,1,Yes,No,Yes,Yes
1631346.5.patric,Bacillaceae bacterium mt6,PATRIC,OTU-11286,,high,98.46,2.05,6,2843796,473966.0,556160,,,20,Yes,Yes,Yes,264887,Rubeoparvulum sp.,1631346.5,d__Bacteria;p__Firmicutes;c__Bacilli_A;o__Rubeoparvulales;f__Rubeoparvulaceae;g__Rubeoparvulum;s__Rubeoparvulum massiliense,d__Bacteria;p__18;c__123;o__730;f__1429;g__5874;s__11286,0,1,Yes,No,Yes,Yes
742725.3.patric,Alistipes indistinctus YIT 12060,PATRIC,OTU-05587,,high,100.0,0.0,18,2850978,158388.0,501180,,,20,Yes,Yes,Yes,261721,Alistipes indistinctus,742725.3,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes_A;s__Alistipes_A indistinctus,d__Bacteria;p__21;c__101;o__591;f__1149;g__4497;s__05587,55,1,Yes,No,Yes,Yes
888049.3.patric,Streptococcus oralis ATCC 49296,PATRIC,OTU-10361,,high,99.6,0.2,5,2068336,413667.0,2061353,,,17,Yes,Yes,Yes,263844,Streptococcus oralis,888049.3,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,d__Bacteria;p__01;c__014;o__053;f__0110;g__0496;s__10361,0,1,Yes,No,Yes,Yes
1121100.7.patric,Bacteroides pyogenes DSM 20611,PATRIC,OTU-04711,,high,99.25,0.0,79,3422915,43328.0,74853,,,20,Yes,Yes,Yes,261918,Bacteroides pyogenes,1121100.7,d__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides pyogenes,d__Bacteria;p__21;c__101;o__592;f__1142;g__4347;s__04711,0,7,Yes,No,Yes,Yes
585503.3.patric,Selenomonas noxia ATCC 43541,PATRIC,OTU-14070,,high,99.65,0.0,56,2039467,36419.1,106401,,,20,Yes,Yes,Yes,244449,Selenomonas noxia,585503.3,d__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Selenomonadaceae;g__Centipeda;s__Centipeda noxia,d__Bacteria;p__18;c__123;o__723;f__1407;g__5733;s__14070,0,2,Yes,No,Yes,Yes
1072583.17.patric,Halomonas boliviensis LC1,PATRIC,OTU-21599,,high,100.0,1.45,48,4133395,86112.4,298830,,,20,Yes,Yes,Yes,274278,Halomonas boliviensis,1072583.17,d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas;s__Halomonas boliviensis,d__Bacteria;p__08;c__064;o__358;f__0696;g__2356;s__21599,0,2,Yes,No,Yes,Yes
1035189.4.patric,Streptococcus infantis SK970,PATRIC,OTU-10442,,high,98.51,1.17,9,1945605,216178.0,334935,,,20,Yes,Yes,Yes,264796,Streptococcus infantis,1035189.4,d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus,d__Bacteria;p__01;c__014;o__053;f__0110;g__0496;s__10442,0,1,Yes,No,Yes,Yes
